课程编码,课程名称,目录课程名,开课院系,校区,大纲链接,课时,学分,课程属性,主讲教师,采集时间
180089050200PX006H-01,幽默力实验室：英语脱口秀创作体验课,幽默力实验室：英语脱口秀创作体验课,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318470,8,0.50,公共选修课,杜朋,2026-09-02 09:19:27
180089050200PX006H-02,幽默力实验室：英语脱口秀创作体验课,幽默力实验室：英语脱口秀创作体验课,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318471,8,0.50,公共选修课,杜朋,2026-09-02 09:19:27
180089050200PX006H-03,幽默力实验室：英语脱口秀创作体验课,幽默力实验室：英语脱口秀创作体验课,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318472,8,0.50,公共选修课,杜朋,2026-09-02 09:19:27
180089050200PX006H-04,幽默力实验室：英语脱口秀创作体验课,幽默力实验室：英语脱口秀创作体验课,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318473,8,0.50,公共选修课,杜朋,2026-09-02 09:19:27
180089050201M2002Y,当代西方文艺批评理论,当代西方文艺批评理论,外语系,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/318356,36,2.00,专业核心课,陈必豪,2026-09-02 09:19:27
180089050211D2001Y,语言学与应用语言学研究方法,语言学与应用语言学研究方法,外语系,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/318357,36,2.00,专业核心课,孙海洋,2026-09-02 09:19:27
180089055102M2005H,高级汉英笔译,高级汉英笔译,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313965,36,2.00,专业核心课,孙丽冰,2026-09-02 09:19:27
180089055102M3001H,带稿同传-I,带稿同传-I,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313860,36,2.00,专业课,杨阳,2026-09-02 09:19:27
180089055102M3004H,数智化翻译技术与实践,数智化翻译技术与实践,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313911,36,2.00,专业课,范嘉舜,2026-09-02 09:19:27
180089055102M3005H,科技演讲,科技演讲,外语系,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315340,18,1.00,专业课,杜朋,2026-09-02 09:19:27
180090080103P4002H,高超声速气动布局理论和设计方法,高超声速气动布局理论和设计方法,工程科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314946,20,1.00,研讨课,崔凯等,2026-09-02 09:19:27
180090080103P4007H,高超飞行,高超飞行,工程科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315239,20,1.00,研讨课,李帅辉等,2026-09-02 09:19:27
180090080701P2003H,深空能源转换与热管理技术,深空能源转换与热管理技术,工程科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318573,40,2.00,专业核心课,陈林等,2026-09-02 09:19:27
180090125600M1001Y-01,工程伦理（专业选修课慕课））,工程伦理（专业选修课慕课））,工程科学学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/320241,40,2.00,学科核心课,姜卉,2026-09-02 09:19:27
180090125600M1001Y-02,工程伦理(非全日制),工程伦理,工程科学学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/320249,40,2.00,学科核心课,姜卉,2026-09-02 09:19:27
180090125600M1005Y-02,项目计划与控制-2班,项目计划与控制-2班,工程科学学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/318717,40,2.00,学科核心课,隋杰,2026-09-02 09:19:27
180090125601M3010H,应急信息管理与决策心理,应急信息管理与决策心理,工程科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315162,40,2.00,专业课,隋杰,2026-09-02 09:19:27
180090125601M3012Y,创新方法理论与应用,创新方法理论与应用,工程科学学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/318716,40,2.00,专业课,李华晶,2026-09-02 09:19:27
180090125601M3013H,大型复杂工程管理,大型复杂工程管理,工程科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318572,40,2.00,专业课,宋元涛,2026-09-02 09:19:27
180090125603M3001Y,云计算,云计算,工程科学学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313671,40,2.00,专业课,薛健,2026-09-02 09:19:27
180092080400P1001H,新型传感技术及应用,新型传感技术及应用,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314536,50,2.50,学科核心课,谢亮,2026-09-02 09:19:27
180092080401P4002H,光束控制先进技术,光束控制先进技术,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314681,20,1.00,研讨课,马浩统等,2026-09-02 09:19:27
180092080402P2002H,精密时间的产生与测量,精密时间的产生与测量,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314559,60,3.00,专业核心课,李孝辉等,2026-09-02 09:19:27
180092080402P2002Y,精密时间的产生与测量,精密时间的产生与测量,材料科学与光电技术学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315303,60,3.00,专业核心课,李孝辉等,2026-09-02 09:19:27
180092080402P2005H,现代光电检测技术,现代光电检测技术,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313989,50,2.50,专业核心课,谢芳,2026-09-02 09:19:27
180092080402P3001H,导波光学传感器原理与技术,导波光学传感器原理与技术,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314546,50,2.50,专业课,祁志美,2026-09-02 09:19:27
180092080402P3002H,光电传感器及其应用,光电传感器及其应用,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313954,40,2.00,专业课,张文涛等,2026-09-02 09:19:27
180092080500P1002H-1,固体物理-1班,固体物理-1班,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315749,50,2.50,学科核心课,王开友等,2026-09-02 09:19:27
180092080500P1002H-2,固体物理-2班,固体物理-2班,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315750,50,2.50,学科核心课,王开友等,2026-09-02 09:19:27
180092080500P1003H,固体材料化学,固体材料化学,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314067,50,2.50,学科核心课,向军辉等,2026-09-02 09:19:27
180092080500P1004H,材料热力学与动力学,材料热力学与动力学,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314059,60,3.00,学科核心课,李晓毅,2026-09-02 09:19:27
180092080500P1005H,功能材料,功能材料,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313847,40,2.00,学科核心课,牛智川等,2026-09-02 09:19:27
180092080500P1006H,材料科学与工程中的数学方法,材料科学与工程中的数学方法,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314000,50,2.50,学科核心课,苗兵,2026-09-02 09:19:27
180092080500P1007H,材料分析方法,材料分析方法,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314071,60,3.00,学科核心课,陈广超,2026-09-02 09:19:27
180092080501P3002H,显微拉曼光谱学,显微拉曼光谱学,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/319775,50,2.50,专业课,谭平恒等,2026-09-02 09:19:27
180092080501P3004H,表面与界面的统计热力学,表面与界面的统计热力学,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313999,40,2.00,专业课,苗兵,2026-09-02 09:19:27
180092080501P3005H,可降解高分子材料,可降解高分子材料,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314068,40,2.00,专业课,刘仁材,2026-09-02 09:19:27
180092080501P4001H,新型光电材料与器件,新型光电材料与器件,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313991,20,1.00,研讨课,游经碧,2026-09-02 09:19:27
180092080501P4003H,聚合物基复合材料,聚合物基复合材料,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314070,20,1.00,研讨课,刘仁材,2026-09-02 09:19:27
180092080501P5001H,生物材料实验,生物材料实验,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314069,30,1.00,实验课,刘仁材,2026-09-02 09:19:27
180092080502P2001H,太阳能电池基础与应用,太阳能电池基础与应用,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313987,50,2.50,专业核心课,张兴旺等,2026-09-02 09:19:27
180092080502P2002H,新能源材料与技术,新能源材料与技术,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313990,50,2.50,专业核心课,肖小玲等,2026-09-02 09:19:27
180092080502P2004H,高分子材料结构与性能,高分子材料结构与性能,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313842,40,2.00,专业核心课,屈小中,2026-09-02 09:19:27
180092080502P3001H,发光材料学,发光材料学,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313837,50,2.50,专业课,曲胜春等,2026-09-02 09:19:27
180092080502P3002H,先进功能高分子材料,先进功能高分子材料,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314541,40,2.00,专业课,张昕,2026-09-02 09:19:27
180092080503P2001H,材料加工计算机模拟,材料加工计算机模拟,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314034,60,3.00,专业核心课,于强,2026-09-02 09:19:27
180092080503P3004H,等离子体工程,等离子体工程,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314897,40,2.00,专业课,封红青,2026-09-02 09:19:27
1800920805J1P3002H,纳米材料基础,纳米材料基础,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314039,40,2.00,专业课,彭爱东,2026-09-02 09:19:27
1800920805Z2P2002H,半导体器件物理,半导体器件物理,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314063,50,2.50,专业核心课,刘丰珍等,2026-09-02 09:19:27
1800920805Z2P2004H,高等半导体物理,高等半导体物理,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314065,50,2.50,专业核心课,周玉琴,2026-09-02 09:19:27
1800920805Z2P2006H,半导体材料测试与分析,半导体材料测试与分析,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313622,60,3.00,专业核心课,金鹏等,2026-09-02 09:19:27
1800920805Z2P3001H,有机半导体材料与器件,有机半导体材料与器件,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313998,50,2.50,专业课,王丽丽等,2026-09-02 09:19:27
1800920805Z2P3007H,硅基光电子材料与器件,硅基光电子材料与器件,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313858,60,3.00,专业课,成步文等,2026-09-02 09:19:27
1800920805Z2P4001H,石墨烯及类石墨烯光电子材料与器件,石墨烯及类石墨烯光电子材料与器件,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314031,20,1.00,研讨课,陈弘达等,2026-09-02 09:19:27
1800920805Z2P4002H,光电子与微电子集成,光电子与微电子集成,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313856,20,1.00,研讨课,黄北举等,2026-09-02 09:19:27
1800920805Z2P4004H,低维半导体及其器件,低维半导体及其器件,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313834,20,1.00,研讨课,李桂荣等,2026-09-02 09:19:27
1800920805Z2P4005H,半导体异质结物理,半导体异质结物理,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313817,20,1.00,研讨课,王晓亮等,2026-09-02 09:19:27
1800920805Z2P5004H,半导体器件的制备与表征,半导体器件的制备与表征,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318639,40,1.00,实验课,周玉荣,2026-09-02 09:19:27
180092085407P2001H,传感器与信息测试技术,传感器与信息测试技术,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314542,50,2.50,专业核心课,陈嘉民等,2026-09-02 09:19:27
180092085407P2001Y,传感器与信息测试技术,传感器与信息测试技术,材料科学与光电技术学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315180,50,2.50,专业核心课,陈嘉民等,2026-09-02 09:19:27
180092085601P2001H,材料结构分析（材料与化工）,材料结构分析（材料与化工）,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313809,60,3.00,专业核心课,黄继军,2026-09-02 09:19:27
180092085601P2002H,固体材料化学（材料与化工）,固体材料化学（材料与化工）,材料科学与光电技术学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314066,50,2.50,专业核心课,向军辉等,2026-09-02 09:19:27
